label,review
위키드,"너무 실망했음 인물들 감정선이 전혀 이해 안됨. 친구 결혼식장에서 예랑 뺏어서 사랑에 빠져서 싸워놓고 갑자기 눈물 흘리며 서로를 위하고.. 전체적으로 지루했지만 결혼식장 이후 장면부터 진짜 뭘 보고 있는건지 모르겠다는 생각 뿐이었음.원작이 이런건지 영화만 이런건진 모르겠어서 말을 더 얹진 못하겠지만 하여튼간 개연성이 너무 별로였음. 좋은 노래도 별로 없었던 것 같음.봐줄만한 건 의상이나 연출, 화려함, 배우들의 연기 정도"
위키드,"오즈의 마법사부터 위키드까지 오즈의 세계관을 너무나도 사랑한 제가 엘파바와 글린다에게 꼭 말해주고 싶어요. “이제는 내일로 나아갈 시간, 둘로 인하여 달라졌어 내가“"
위키드,"OOO기영화인물의 감정선에 공감할 수 없고, 개연성도 없다. 뮤지컬 내용이 원래 이렇다는데 팬층이 두텁다는게 이해가 안됨 이런 개막장 스토리가 인기가 많다고?ㅋㅋㅋㅋ<이해가 안가는 부분>1. 처음으로 우정을 알려준 친구의 남자를 빼앗아서 뜨밤을 아무 죄책감 없이 보냄2. 동생이 죽은 현장에서 니남자 내남자 시전하며 친구에게 싸다구3. 그럼에도 불구하고 글린다와 알파바는 서로를 친구로 생각4. 원래는 동물들을 오즈로 되돌아오게 하는게 알파바의 목적이었고 정의감을 타오르게 했던 이유 같았는데, 후반부엔 오로지 친구의 남자와 사랑의 도피를 하는게 목적이었던 것처럼 상황이 변질됨. 그럴거였으면 애초에 동물들을 향한 정의감은 왜 불태웠었나? 처음부터 글린다의 남자를 빼앗는게 목적이라 하지 왜.5. 피에로. 이생키가 제일 문제. 글린다와 결혼까지 강행했으면서 속으로는 알파바를 좋아했다니. 그랬으면 처음부터 알파바와 함께했어야지. 그게 어렵다면 적어도 글린다와 연인 사이는 되지 말았어야지. 6. 동생이 죽은 집 앞에서 글린다와 사랑 싸움하다 피에로가 말려들어 도망쳐야 할 상황이 생겼는데, 아니 날 수 있는 능력을 가졌으면서 왜 혼자 도망가? 빗자루 태워서 같이 도망가면 되는거 아니야?이런 식의 이해가 안되는 상황이 계속 발생하는데 영화에 어찌 몰입할 수 있겠나.. 애초에 글린다와 알파바는 기숙사도 같이 쓰고 서로 샤워하는 것도 봤을텐데 알파바가 물 맞아서 죽었다는걸 바로 납득한다고?ㅋㅋㅋ 뮤지컬은 뮤지컬이고, 영화로 만들었으면 말이 안되는 부분은 개연성에 맞춰 수정을 했었어야지.. 원작팬들은 그런거에 불만 가질거면 평생 원작만 봐야지, 영화 와서 따질 원작팬 무서워 노개연성 노공감 스토리를 그대로 영화로 만든다고? 티켓값 아깝고 시간도 아깝고 소중한 내 주말을 망쳐서 너무나 분노하게 된 영화. 이딴걸 좋아하는 원작팬들은 혹시 뇌에 구멍이 났나? 막장스토리 좋아하는 사람들이면 k드라마 광팬들이실듯ㅋㅋㅋ"
위키드,"보강된 서사는 확신, 추가된 넘버는 불신"
위키드,1년간의 긴 인터미션이라는 기다림의 시간이 충분한 가치가 있는 영화였습니다 ㅜ
위키드,보는 내내 막장이라서 짜증났음 짜증날 때 쯤에 감미롭게 노래 불러서 중화되고 다시 막장되고 한번 울고 끝날 때까지 개막장 스토리
위키드,<오즈의 마법사>를 기억하면 그럭저럭
위키드,연기를 이렇게 잘하는지 몰랐음 ㅜㅜ 진짜 노래들도 너무 좋은데 색감이 진짜 미쳤음 지친 제 눈과 귀를 휴가보내줬어요
위키드,원작대비 영화 매우 잘뽑혔는데.... ㅠ
위키드,삶은 이따금 정지한 듯 보이지만 사실은 고요하게 사랑하고 있음을
위키드,피에로가 약혼녀 버리고 친구 좋다고 하고 그 친구는 또 좋다고 친구약혼남이랑 뜨밤보냄 ㅋㅋ 소박맞은 글린다가 너무 불쌍함.. 거기다 친구한테는 죽었다고 하고 약혼남이랑 도망가서 둘이 사랑하겠다고 떠남.. 갑자기 친딸이요? 막장 드라마세요? 별 ...
위키드,음...1편이 훨씬 좋았고 이번편은 뭔가...많이 아쉽고 지루했어요ㅠ
위키드,"뮤지컬 본사람은 알겠지만 애초에 1부 보다 2부가 좀 스토리도 급전개고, 노래도 1부에 명곡 우다다임영화로써는 최고임 그냥 애초에 스토리 자체가 빈약..그래도 뮤지컬에없는 새로운 넘버도 넣으면서 뮤지컬보다 흐름을 잘끌고 갔다고 생각합니다추천해요!"
위키드,지루하고 스토리개연성이없음 1편이 더 재미있어요
위키드,"위키드1에서 엘파바가 특별한 피부색과 틀별한 힘을 가지고 태어나 힘든 인생을 거쳤지만, 선한 마음과 정의로운 성격+ 세상에 둘도 없는 친구 글린다를 만났고, 이 우정의 힘을 빛내 문제를 해결하는 내용으로 원작과 다르게 가길 바랬어요ㅠ 그래서 원작보다는 더 전달하는 메세지가 있고, 희망을 주길 바랬는데, 2는 행복한 사람도 없고 그냥..이럴거면 둘의 우정을 내새운 의미가 있나 싶고 다 떠나서, 1에서 피해본 동물들에게 향해지는 악행을 막고자 했는데 당한 인물들이 돌아올수도 없고..친구 엘피와 좋아했던 피에르가 죽은줄알고, 엘파바의 뜻과 마음을 혼자 굳건하게 이어가는 글린다도 딱하고, 그냥 절망만이 남은 영화같아서 정말 아쉬웠어요"
위키드,얼빠바와 글렀다막무가내 감정선 1의 감동 모조리 파괴
위키드,"스토리, 개연성, 재미 모두 1편에 못미쳤고 1편은 160분였어도 지루하지 않았는데 137분인 2편은 지루했음."
위키드,감정선이 뒤죽박죽인 느낌이고 편집이 된건지 스토리 전개도 뚝뚝 끊기는 느낌 시각적인 효과와 연기는 좋았지만 아쉬움이 남는다
위키드,장황했으나 마무리는 흐뭇
위키드,"이 영화의 스토리는 말 그대로 중구난방입니다. 갑자기 튀어나오는 전개들은 아침드라마도 울고 갈 수준으로 억지스럽고, 앞뒤 맥락 없이 이어지는 장면들 때문에 도저히 몰입이 되질 않습니다.서로 연결되지도 않는 이야기 조각들을 억지로 이어 붙여놓은 느낌이라, 완성도는커녕 기본적인 이야기 구조조차 갖추지 못한 수준입니다. 흥미로운 설정이 있었다고 해도, 이렇게 난잡하게 전개될 거라면 차라리 없는 편이 나았을 정도입니다.총평을 하자면, 이야기의 기본 틀부터 다시 짜야 할 만큼 구성력이 심각하게 떨어지는 작품입니다."
위키드,제가 낮잠자면서 꾼 꿈이 더 개연성있고 재밌어요
하얼빈,감독님 아무 고민 없이 만드셨죠?독립운동가분들의 처절한 마음을 안다면 이렇게 대충 영화 만들 수가 없음 ㅡㅡ
하얼빈,가슴 뭉클해지고 열심히 살아야겠다는 생각이 들 수 밖에 없음 ㅠㅠ
하얼빈,"우리가 보지 못한 역사는 무엇일까, 그것에 골몰한 촬영의 처연한 시선"
하얼빈,숭고한 이미지와 앙상한 각본으로 새긴 보통 시민의 영웅적 초상
하얼빈,안중근의  진짜 업적은 사실 이토 사살이 아니다 감옥에서도 일본인에게도  존경받는 그의 품위와 위풍 당당함 논리정연한 언변 동아시아가  나아가야할  동양평화론 등 그의 사상과 정신이다  영화는 그의 사상 진정한 안중근을  철저히 무시한채  아주 단순하게 하얼빈에서 이토에게만 미쳐  총을 쏜 살인자 테러리스트로 만듵고 있다. 여러가지면에서 안중근이라는 인물에 대해 매우  1차원적으로  해석한것에 대해서 개탄스럽다 관객 수준을 80년대로 아는지
하얼빈,중간에 잠들었습니다..
하얼빈,"표정, 그것을 대하는 빛과 그림자가 아름다움을 넘어 숭고함을 득한다"
하얼빈,아직 기회가 남은 자들을 향한 길고 텐션 높은 담화
하얼빈,스토리가 최악입니다. 일본장교가 동성애자처럼 안중근을 계속 찾는것도 모르겠구요.  스토리가 최악이라 그냥 보지마시고 돈 아끼세요.
하얼빈,까레아우라 빼고는... 다큐같은.. 느낌. 다소 지루합니다..너무 기대했나봐요.
하얼빈,120분간의 담배 광고.
하얼빈,어지럽고 비장하게 짓누른다
하얼빈,"인간 안중근의 두려움, 같이 싸운 동지들의 연기 모두 마음에 남음"
하얼빈,"충분히 뜨거워질 수 있는 소재다. 그러나 우민호 감독은 차가운 시선으로 황량해진 안중근의 내면을 바라본다. 홍경표 촬영감독을 통해 시각화된 안중근의 심리는 그 자체로 하나의 쓸쓸한 풍경화 같다. 이야기 구성이 그리 쫀쫀하지는 않다. 영화는 안중근의 인간적 고뇌와 ‘밀정 척출’이라는 스파이물의 정취, 안중근에 살리에르적 반감을 품은 일본군 모리의 추격 사이를 오가는데 그것이 한데 섞여서 긴장감이 쌓이기보다는, 어디서 많이 본 듯한 그림 모음 같은 느낌을 전한다.(김지운의 <밀정> 등 여러 영화의 기시감이 있다.) 이야기에 ‘필요한 장면’을 찍은 것이라기보다는, 카메오나 미장센을 ‘보여주고 싶어서 찍은 장면’들이 종종 극의 흐름을 끊어버리기도 한다. 비장함은 있지만 감동은 옅은 건, 이러한 연유와 무관하지 않을 것이다. (어쩌면, 이 영화의 완성은 ‘스크린 밖’에서 올 것이다. 영화는 시대상을 반영한다는데 그것만 존재할까. 그 ‘역’도 존재한다. 시대가 영화(관람)에 영향을 주기도 한다. <하얼빈>이 그렇다. 광장에서 민주주의가 울려 퍼지는 이 하 수상한 시대에 <하얼빈>은 광장의 목소리를 소환한다.)"
하얼빈,"이 시대에 꼭 극장에서 봐줘야 하는 영화, 아름답고 울컥한다"
하얼빈,현빈이 연기한 안중근.. 귀하다.. 너무 잘소화한듯
하얼빈,안중근이 차가운 누아르를 만나 뜨겁게 타오르다
하얼빈,"안중근과 독립운동가들의 이야기에 초점을 맞춘 대작이다. 기존 항일 영화들과 다르게 액션과 오락성을 과감하게 덜어내고 암울하고 냉혹했던 일제강점기 시대의 공기를 담는 데 주력했다. 영웅 안중근 대신에 고뇌하는 안중근을 조명한 연출, 안중근의 새로운 얼굴을 보여주는 현빈, 비장미 가득한 촬영과 웅장한 음악이 어우러진 웰메이드 시대극이다. 박정민, 조우진, 전여빈, 이동욱, 릴리 프랭키 등 배우들의 연기와 지금의 정치적 현실과 공명하는 대사들이 감정을 끓어오르게 만든다."
하얼빈,가슴먹먹하게 보다가 카레이 우라에서 눈물이 터졌음...마지막 내레이션은 지금 우리에게 하는 말 같았음 천만가자!!
하얼빈,2시간짜리 광화문으로의 초대장
하얼빈,간만에 만장일치로 빵점이다.ㅠㅠ
하얼빈,불을 들고 앞으로 나아가야한다!!마지막 울림이 미치네요!!영상 음악 사운드 등 오랜만에 극장에 어울리는 영화입니다!! 필관람!!
하얼빈,"지금 막 보고나왔는데, 이거 별점 한개주는놈들 죄다 댓글알바들임. 진짜 배우들 연기 하나같이 미쳤고, 쓸데없는얘기 하나도없이 긴장감이랑 빠른전개가 장난아니다. 2시간이 순삭됨. 재관람 무조건 할예정"
하얼빈,영웅의 이미지에 압도돼 간과됐던 인간적 고뇌에 첩보물의 외피를 둘러
하얼빈,연기력은 좋았으나 내용이 아주 지루하기짝이없는 졸작특별한 내용없이 그냥 하얼빈가서 총쐇다 끝임
하얼빈,말타고 탄약구하러 가는 장면은 스케일이 크긴 했으나 꼭 필요했던 장면은 아닌것 같다.개인적으로 스토리는 ‘암살’이 훨씬 더 탄탄하고 흥미진진..배우들이 고생하며 촬영한 노력은 느껴지지만 감동은 약하다..
하얼빈,그들에게도 당연한 선택은 아니였다.
하얼빈,최근 극장에서 본 영화 중 가장 완성도가 높았던 영화. 지금 우리가 이 땅에 살 수 있게 해준 그들에게 감사하며..!
하얼빈,"재미도 감동도 없는... 내셔널지오그래픽같은 풍경장면, 몇몇명품조연연기 빼고 / 각본, 캐릭터설정, 연출의 총체적 부실 / 각본이 안되니 각 배우들이 연기포인트설정을 못잡고 합이 안맞음,  배우지명도, 뮤직비디오같은풍경샷, 과도한 배경음악으로는 안타깝게도 안 메꾸워짐 / 그리고 우감독님은 본인이 직접 각본 쓴거는 성공률이 낮던데 그만 작가욕심 내려놓으시고 연출에 집중 또는 영화제작후배들 지원하는것으로 역할수정에 진지하게 고민하심이 어떠실지"
파묘,허기진 혼과 정의 배를 채우는 음양오행의 씻김굿
파묘,"점점 세게. <파묘>의 장단이다. 스산한 기운을 불어넣는 초반부, 미스터리의 반격을 전하는 중반부, 휘몰아치는 후반부까지 더없이 과감하다. 감독의 전작 <검은 사제들>과 <사바하>가 끝내 미지로 남겨두기를 택한 영역이 있었다면, 이 영화는 ‘무덤을 파낸다'는 뜻의 제목만큼이나 성큼 들어가 뿌리를 탐색하고 미지의 땅을 기어이 파낸다. 그 끝에 닿은 상상력은 예상 밖의 당혹스러운 면이 조금은 있으나, 가장 한국적인 색을 입은 오컬트의 결과로 가닿으려던 결과로 충분히 납득된다. 아닌 게 아니라 풍수사와 장의사 그리고 무당 캐릭터까지 가세해 만들어내는 영화적 기세는 실로 대단하다."
파묘,조상 묘 잘못 써 이장하다가 급발진 한일전 유도 느낌. 태어나서 본 영화중 내 의지로 엔딩 크레딧 안 본 영화는 처음이네요.
파묘,평점 말도 안된다 빨리 낮춰라ㅋㅋ 초반은 괜찮은데 그 이후로 너무 노잼이라 어이가 없을 정도다
파묘,이런게 700만이라니 ㅋㅋㅋ돈아깝다
파묘,갑자기 귀신도 아니고 이상한 장군님은 뭥미 ..ㅋ
파묘,시대착오와 비약을 두려워하지 않는 야바위꾼의 황당한 괴담. 너무 마음에 들어
파묘,"난폭, 변덕, 애국의 삽질"
파묘,단순한 공포 영화가 아닙니다…!
파묘,극장에서 떠들고 휴대폰 불빛쏘는 것들을 저 묫자리에 파묻고 싶다
파묘,연기는 잘하는데 일본산 도깨비는 선넘었지
파묘,사무라이 형님 등장 후 영화는 한없이 산으로 올라간다...
파묘,"시작부터 마무리까지 군더더기 없이 깔끔하다. 한국 오컬트 장르를 진화시켜 온 장재현 감독은 대중을 휘어잡는 이야기로 기대를 만족시키면서 중반부턴 예상을 뛰어넘는 새로움을 시도한다. 이번엔 풍수지리, 무당, 굿 등 한국 무속신앙에 일본 토속 정령신앙까지 뻗어나가 전작들보다 더 한국적이고 큰 그림을 완성한다. 인상적인 장면들이 수두룩하다. 영화를 보면 최민식의 출연에 고개가 절로 끄덕여지고, 김고은의 연기에 압도당한다. 유해진의 자연스러움과 이도현의 에너지도 좋은 파장을 일으킨다. 배우들의 팀플레이가 워낙 좋아 속편이 나왔으면 좋겠다. 장재현 감독이 다음엔 어떤 작품을 들고 올지 몹시도 기다려진다."
파묘,존잼이다 오컬트 영환데 ㄹㅇ힙함 파묘 보고 김고은과 이도현을 사랑하게 됨ㅠㅠ
파묘,한일전 보려고 극장 온거 아니다.
파묘,”잘 알거야 영화하나 잘 못 고르면 기분이 얼마나 드러운지“
파묘,거듭 짓눌린 민족의 정기와 핏줄을 흩뿌리는 종교 인류학적인 굿판
파묘,죽어서도 끊나지 않은 영혼의 한일전
파묘,토속 신앙 느낌으로 진행하다 갑자기 판타지.....
파묘,스토리도 허리가 끊기듯나도 평점 허리를 끊을것이다
파묘,"중간까지 빌드업 잘 하다가 갑분 괴수물로 돌변, 최민식 갑자기 애국자 모드 개웃김. 진심 배우들 연기 아니었으면 개쉽망 OO 각본. 이딴게 오컬트? 짱재야. 오컬트가 뭔지 모르겠거든 곡성을 보고, 유전을 봐라. 이 감독 각본은 진심 답이 없다. 배우들에게 진심 고맙다고 절 백번해라. 그리고 오컬트 소질도 없는데 오컬트 장인이니 뭐니 껄떡대지 말고 다른 장르 알아 보던가, 걍 감독 그만 두던가 하자."
파묘,김고은 연기 진짜 완벽함
파묘,미신과 사기 따위는 안중에도 없는 진짜 전문가 영화
파묘,"초중반의 꽤 높은몰입도, 후반으로 갈 수록 산으로 가는 전개"
파묘,배우들 연기가 진짜 미쳤음!! 특히 김고은 연기... 와 선배 배우들이 왜 칭찬했는지 알거 같음
파묘,사무라이 형님 등장하시기 전까진 재밌었음..
파묘,묘에서 굿하는 장면 까지는 재미있는데 뒤로갈수록 머야 이거 진격에 거인이야?!  했음
파묘,"잘 만든 장르영화가, 품은 뜻도 훌륭하다"
파묘,"오컬트 장르에 ‘말뚝’ 박고 달려온 장재현 감독의 ‘뚝심’, 깔린 ‘멍석’ 위에서 ‘살풀이’하듯 존재감을 찍어내는 배우들 연기, 감각 좋은 편집과 음향 등 흡입력 있는 여러 요소가 ‘조화’를 이루며 제 몫을 해내는 작품이다. 전반부를 견인하는 악령의 스산함과 후반부를 장악하는 ‘험한 존재’의 분위기 온도 차이로 인해 긴장의 ‘맥’이 잠시 끊기기는 하지만, 민족의 한(恨)이라는 감정이 촘촘하게 스며들어 ‘부적’ 역할을 해낸다. 한국 영화의 전반적인 만듦새가 하향 평준화되고 있는 상황에서 만난 작품이라 더욱 반갑게 느껴진다."
듄2,타락의 조짐과 더불어 밝아오는 혁명의 여명. 그 뒤켠에 어린 사랑의 잔영으로서 남은 한 조각 가능성.
듄2,더 할말은 없다. 파트3 기다리자..역대급 대작 시리즈...
듄2,아이맥스 n차관람해야지. 비싼 아이맥스 영화값이 아깝지 않은 영화.
듄2,Dune: Part Two | 2024 리산알가입! 리산알가입!
듄2,올해 최고의 영화인것 같다
듄2,반지의제왕 정도의 걸작을 극장에서 다시 보려면 재개봉만이 답이라고 생각했는데..그 영광에 도전할만 하다.이건 진짜 반지의 제왕 급이다
듄2,그냥...보세요... 장엄 웅장 소름 그 자체. 3시간 가까운 시간이 높은 몰입도로 순삭됩니다.. 아라키스의 모래바람을 가열차게 뚫고 온 느낌.. 듄2는 집에서 보기엔 너무 아까운 영화이니 꼭 사운드 좋은 극장에서 보시길 추천드립니다.
듄2,3부가 2027년? 이거 너무 한거 아니냐?
듄2,역사에 남을 영화임이 분명함.. 듄1도 최고였는데 이 조차도 시작에 불과했다니 듄2는 정말 레전드다..
인사이드아웃2,옆에 애기들은 재밌게 보는데 나는 눈물이 났다.
인사이드아웃2,이제야 나의 불안을 사랑할 수 있을 것 같다.
인사이드아웃2,보면서 사춘기때 했던 뻘짓이 떠올라서 수치스러웠어요..
인사이드아웃2,"감정의 시각화, ""불안""의 모습이 소용돌이 칠 때 진심으로 감탄했다.한편, 살면서 좋은 순간만 볼 수 없다, 실수한 순간 역시 나의 순간이기에 모든 순간이 모여 지금의 내가 된 것이다. ""행복""은 잊고 싶은 기억을 멀리 보냈지만, 기억을 멀리 보낼 뿐이지 ..."
인사이드아웃2,내 머리 속 불안이한테 차 한잔 좀 건네줘야 할 듯
인사이드아웃2,우린 너희를 있는 그대로 사랑해
인사이드아웃2,불안이를 꼬옥 안아주고싶다…ㅠ
인사이드아웃2,감정에는 선과 악이 존재하지 않는다.
인사이드아웃2,오늘의 나에게.. 기쁨아 조금만 더 힘을 내줘.
인사이드아웃2,좋은 사람일 필요 없다. 부족하다고 생각할 필요도 없다. 삶의 모든 경험이 다 '너'를 이룬다.
인사이드아웃2,'보여지는 나'를 고민하기 보다는 '나로써 보여지길'!
인사이드아웃2,이 시리즈 계속 가면 좋겠다 라일리가 성인이 될 때 회사를 다닐 때 결혼을 할 때 아이를 낳았을 때 등등 너무 공감되고 너무 위로가 된다
인사이드아웃2,늘 불안에 시달리는 사람인데 중반까진 너무 괴롭고 힘들었음... 근데 마지막에 눈물 콸콸 ㅜㅜ 참 위로가 되는 영화
인사이드아웃2,이렇게 사랑스럽고 감동있는 애니메이션 넘넘 좋음ㅠㅠ 라일리의 변화된 감정들이 너무 공감되고 다시 보고 싶은 영화
인사이드아웃2,인간의 감정을 캐릭터화 할 수 있다고 누가 상상이나 했을까? 9년 전 픽사가 해냈다... 그리고 올해 또 다시 해냈다... 돌아와줘서 고마워
인사이드아웃2,자주 당황하고 매번 불안해하는 나를 위해 만들어진 영화 같았다ㅠㅠ폭풍오열 ㅠㅠ감정들이 나를 포근히 안아주는 것 같은 따뜻한 마음을 안고 극장을 나오게 됨…
인사이드아웃2,"사춘기 소재로 학생들을 넘어 어른들, 사회초년생이나 뭔가 변화를 줘야할거 같아 전전긍긍하는 어른들에게 말하는 픽사의 이야기. 불안에 찌든 어른들에게 건네는 위로에서 감동을 얻었다. 나를 어떠한 한 감정, 문장으로 정의하기 보다 주어진 감정..."
위키드,기존의 스토리를 비튼 것은 좋았지만 다소 억지스러운 부분들이 있어서 아쉽다. 더구나 작품 특성상 가장 중요한 노래들 중 와닿는 곡들이 없었음.
위키드,감동적이며 노래는 여전히 좋지만 1편에 비해 루즈한건 어쩔 수 없다
위키드,평점이 1편보다 낮아서 기대를 덜 했는데 난 2편이 더 여운이 남고 좋았다 no good deed 너무 멋졌고 for good에서 눈물 줄줄.. 위덕이라면 이 이상 잘 뽑은 영화없다고 생각할듯너무 좋았다…
위키드,1편에서 쌓아올린 서사를 날려먹은 오락가락 연출
위키드,너무 기대했나봐요 좀 아쉽네요딱히 좋은 오스트도없고 그저그랬습니다
위키드,"급발진으로 뭉게버린 서사, 잘라먹은 당위성, 임팩트없이 시종일관 뜬금없고 음침하게 가라앉는다. 모든역량은 1편에 집중되고 찌꺼기만 표류한다. 백설공주를 떠오르게 하는 악몽의 데자뷔."
위키드,1에서 칼 뽑아 놓고 도로 집어 넣음...
위키드,"사랑과 전쟁, 부부의 세계, 펜트하우스 그리고 친구와의 우정도 챙기고;;;"
위키드,평점에 속을뻔했다... 두번보세요
위키드,'오프닝 시퀀스 넘나 좋았는데...'2.0/5.0 없는 이야기를 억지러 지어낸 것이 아님에도단순한 메시지를 여러 입을 거쳐 비비 꼬아 풀어 내니어른말을 하는 어린이한테 인생설교를 들은 기분두 사람의 우정에 좀 더 집중 했다면 어쌨을까...그 와중에 엔딩...
위키드,위키드 1을 지겹도록 보고 듣고 1년을 기다려서 그런가 개연성은 별로 신경 안쓰이고 그냥 새로운 모습의 엘파바 글린다가 나온다는 것 자체로도 너무 행복하고 재밌었어요. 재관람 하고싶은 인생영화입니다 !!
위키드,"1편 후반에 엘파바가 부른 곡같은 감동적인 노래가 없어서 조금 아쉬웠지만, 그래도 재밌게 잘 봤습니다러닝타임이 좀 길어서 중간중간 좀 졸면서 봤어요"
위키드,스토리와 감정선을 따라가기가 다소 힘드네요...
